frame;x1;y1;w;h
1;0.45078125;0.5763888888888888;0.02578125;0.04027777777777778
2;0.44921875;0.5722222222222222;0.028125;0.03888888888888889
3;0.4484375;0.5694444444444444;0.03125;0.0375
4;0.45078125;0.5666666666666667;0.0296875;0.03888888888888889
5;0.44921875;0.5597222222222222;0.03125;0.04027777777777778
6;0.44921875;0.5597222222222222;0.0296875;0.03333333333333333
7;0.45078125;0.5555555555555556;0.03046875;0.0375
8;0.4546875;0.5513888888888889;0.0234375;0.034722222222222224
9;0.4546875;0.5486111111111112;0.02265625;0.031944444444444435
10;0.45546875;0.5444444444444444;0.0265625;0.03333333333333333
11;0.45390625;0.5388888888888889;0.028125;0.0375
12;0.45703125;0.5375;0.02578125;0.034722222222222224
13;0.45703125;0.5305555555555556;0.0234375;0.03888888888888889
14;0.45859375;0.5277777777777778;0.02265625;0.04027777777777778
15;0.45859375;0.5222222222222223;0.0234375;0.03888888888888889
16;0.45859375;0.5152777777777777;0.02109375;0.04027777777777778
17;0.46171875;0.5152777777777777;0.01796875;0.03888888888888889
18;0.4609375;0.5125;0.02109375;0.034722222222222224
19;0.4640625;0.5125;0.0203125;0.031944444444444435
20;0.46484375;0.5069444444444444;0.01875;0.03333333333333333
21;0.46328125;0.5027777777777778;0.01796875;0.029166666666666667
22;0.4640625;0.4986111111111111;0.0203125;0.03333333333333333
23;0.4640625;0.4958333333333334;0.02109375;0.034722222222222224
24;0.46640625;0.4916666666666666;0.02109375;0.03333333333333333
25;0.46640625;0.4916666666666666;0.01953125;0.027777777777777776
26;0.46796875;0.4861111111111111;0.0171875;0.030555555555555555
27;0.46875;0.4833333333333333;0.01796875;0.029166666666666667
28;0.46875;0.4777777777777778;0.0171875;0.031944444444444435
29;0.46953125;0.4722222222222222;0.01875;0.031944444444444435
30;0.47109375;0.4680555555555556;0.0203125;0.031944444444444435
31;0.47265625;0.4611111111111112;0.015625;0.036111111111111115
32;0.47265625;0.4611111111111112;0.0171875;0.031944444444444435
33;0.47421875;0.4541666666666666;0.015625;0.036111111111111115
34;0.4734375;0.4513888888888889;0.01640625;0.036111111111111115
35;0.475;0.45;0.0203125;0.030555555555555555
36;0.47265625;0.4444444444444444;0.0203125;0.03333333333333333
37;0.471875;0.4388888888888889;0.01953125;0.0375
38;0.47109375;0.4375;0.0234375;0.036111111111111115
39;0.47109375;0.4375;0.0203125;0.030555555555555555
40;0.47109375;0.4361111111111111;0.02265625;0.029166666666666667
41;0.471875;0.43472222222222223;0.0203125;0.031944444444444435
42;0.4734375;0.43472222222222223;0.01953125;0.036111111111111115
43;0.4734375;0.43472222222222223;0.02265625;0.034722222222222224
44;0.475;0.4361111111111111;0.0203125;0.031944444444444435
45;0.4734375;0.43472222222222223;0.0203125;0.031944444444444435
46;0.47109375;0.43472222222222223;0.02109375;0.031944444444444435
47;0.4734375;0.43472222222222223;0.0203125;0.031944444444444435
48;0.4734375;0.4361111111111111;0.021875;0.030555555555555555
49;0.47578125;0.4361111111111111;0.02109375;0.031944444444444435
50;0.47578125;0.4388888888888889;0.01953125;0.029166666666666667
51;0.47734375;0.4375;0.0203125;0.03333333333333333
52;0.4765625;0.44027777777777777;0.01953125;0.034722222222222224
53;0.47734375;0.44166666666666665;0.021875;0.03333333333333333
54;0.48046875;0.44583333333333336;0.01796875;0.03333333333333333
55;0.47890625;0.44583333333333336;0.01953125;0.034722222222222224
56;0.47890625;0.44722222222222224;0.0203125;0.03333333333333333
57;0.47890625;0.4486111111111111;0.0171875;0.03333333333333333
58;0.4796875;0.4541666666666666;0.01875;0.034722222222222224
59;0.4796875;0.4569444444444444;0.0203125;0.03333333333333333
60;0.47734375;0.4597222222222222;0.021875;0.036111111111111115
61;0.478125;0.4611111111111112;0.02265625;0.034722222222222224
62;0.4796875;0.4638888888888889;0.021875;0.03333333333333333
63;0.48125;0.4652777777777778;0.02265625;0.034722222222222224
64;0.48359375;0.4652777777777778;0.02109375;0.034722222222222224
65;0.48515625;0.4625;0.0203125;0.0375
66;0.48515625;0.4611111111111112;0.0234375;0.03888888888888889
67;0.48515625;0.4625;0.02265625;0.03333333333333333
68;0.48828125;0.4597222222222222;0.02265625;0.0375
69;0.4921875;0.4583333333333333;0.02109375;0.036111111111111115
70;0.49453125;0.4611111111111112;0.01875;0.034722222222222224
71;0.49453125;0.4583333333333333;0.01796875;0.031944444444444435
72;0.49609375;0.4611111111111112;0.0234375;0.031944444444444435
73;0.4953125;0.4569444444444444;0.0203125;0.034722222222222224
74;0.4984375;0.4569444444444444;0.0203125;0.03333333333333333
75;0.50234375;0.4527777777777778;0.01953125;0.036111111111111115
76;0.50234375;0.4513888888888889;0.01875;0.0375
77;0.50390625;0.4527777777777778;0.0203125;0.034722222222222224
78;0.50546875;0.4513888888888889;0.021875;0.029166666666666667
79;0.50625;0.44583333333333336;0.021875;0.034722222222222224
80;0.5078125;0.4444444444444444;0.021875;0.03333333333333333
81;0.51015625;0.4444444444444444;0.02109375;0.029166666666666667
82;0.51171875;0.4430555555555555;0.0203125;0.030555555555555555
83;0.5109375;0.4388888888888889;0.02421875;0.031944444444444435
84;0.5140625;0.4361111111111111;0.0203125;0.03333333333333333
85;0.515625;0.43472222222222223;0.0203125;0.03333333333333333
86;0.51484375;0.4305555555555556;0.01953125;0.027777777777777776
87;0.51640625;0.42916666666666653;0.0203125;0.026388888888888892
88;0.5171875;0.4263888888888889;0.0203125;0.029166666666666667
89;0.515625;0.4222222222222222;0.02421875;0.03333333333333333
90;0.51640625;0.4180555555555556;0.025;0.0375
91;0.51796875;0.4166666666666667;0.01875;0.027777777777777776
92;0.51953125;0.4138888888888889;0.01875;0.026388888888888892
93;0.51796875;0.4111111111111111;0.0203125;0.025
94;0.52265625;0.4097222222222222;0.015625;0.026388888888888892
