frame;x1;y1;w;h
1;0.2609375;0.4986111111111111;0.02890625;0.03888888888888889
2;0.26484375;0.5013888888888889;0.02421875;0.03888888888888889
3;0.275;0.5041666666666667;0.02578125;0.036111111111111115
4;0.28125;0.5055555555555555;0.02421875;0.03888888888888889
5;0.28515625;0.5055555555555555;0.02421875;0.04027777777777778
6;0.29140625;0.5069444444444444;0.0234375;0.04027777777777778
7;0.296875;0.5083333333333333;0.021875;0.03333333333333333
8;0.31171875;0.5111111111111111;0.0234375;0.03333333333333333
9;0.31953125;0.5111111111111111;0.025;0.03888888888888889
10;0.32734375;0.5125;0.021875;0.036111111111111115
11;0.3359375;0.5138888888888888;0.02265625;0.0375
12;0.34453125;0.5125;0.02109375;0.03888888888888889
13;0.36484375;0.5138888888888888;0.021875;0.04444444444444445
14;0.37421875;0.5138888888888888;0.0203125;0.03888888888888889
15;0.384375;0.5111111111111111;0.0203125;0.04305555555555556
16;0.39296875;0.5111111111111111;0.021875;0.0375
17;0.4078125;0.5069444444444444;0.02109375;0.04722222222222222
18;0.4296875;0.5083333333333333;0.02109375;0.04583333333333333
19;0.4390625;0.5083333333333333;0.0234375;0.04444444444444445
20;0.453125;0.5055555555555555;0.01953125;0.04722222222222222
21;0.4609375;0.5125;0.025;0.04444444444444445
22;0.47578125;0.5041666666666667;0.01796875;0.05138888888888889
23;0.5;0.4986111111111111;0.01953125;0.05
24;0.51015625;0.5;0.02265625;0.05
25;0.521875;0.4986111111111111;0.01953125;0.04444444444444445
26;0.53203125;0.4958333333333334;0.01796875;0.05
27;0.5453125;0.4958333333333334;0.01796875;0.052777777777777785
28;0.56484375;0.4930555555555556;0.01875;0.05555555555555555
29;0.5765625;0.4902777777777778;0.01640625;0.05
30;0.5859375;0.4916666666666666;0.01953125;0.04722222222222222
31;0.5921875;0.4902777777777778;0.0265625;0.05
32;0.603125;0.4902777777777778;0.02734375;0.04444444444444445
33;0.62109375;0.4847222222222222;0.02578125;0.04722222222222222
34;0.63125;0.4833333333333333;0.02421875;0.05416666666666667
35;0.6390625;0.4861111111111111;0.02734375;0.052777777777777785
