frame;x1;y1;w;h
1;0.5546875;0.4069444444444445;0.01875;0.04027777777777778
2;0.55078125;0.4111111111111111;0.01953125;0.04027777777777778
3;0.54765625;0.4152777777777778;0.01875;0.04166666666666666
4;0.5421875;0.4194444444444445;0.0203125;0.0375
5;0.53671875;0.4236111111111111;0.0234375;0.036111111111111115
6;0.53359375;0.425;0.0234375;0.04027777777777778
7;0.5296875;0.4263888888888889;0.02265625;0.04583333333333333
8;0.52578125;0.42916666666666653;0.02109375;0.04305555555555556
9;0.52109375;0.4319444444444445;0.02265625;0.04166666666666666
10;0.51953125;0.43333333333333335;0.01953125;0.04166666666666666
11;0.5140625;0.4319444444444445;0.01875;0.04583333333333333
12;0.509375;0.43472222222222223;0.0203125;0.04027777777777778
13;0.503125;0.4319444444444445;0.021875;0.04444444444444445
14;0.49765625;0.43333333333333335;0.02265625;0.0375
15;0.49609375;0.43333333333333335;0.02109375;0.04444444444444445
16;0.4890625;0.43333333333333335;0.025;0.04444444444444445
17;0.4875;0.43333333333333335;0.01953125;0.04722222222222222
18;0.48125;0.43472222222222223;0.02265625;0.04583333333333333
19;0.47578125;0.43333333333333335;0.02265625;0.052777777777777785
20;0.46953125;0.43472222222222223;0.0234375;0.04722222222222222
21;0.46484375;0.4361111111111111;0.02265625;0.05138888888888889
22;0.464760638;0.437352246;0.018617021;0.036643026
23;0.45546875;0.44027777777777777;0.0234375;0.04305555555555556
24;0.456117021;0.443262411;0.018617021;0.039007092
25;0.450797872;0.447990544;0.01662234;0.041371158
26;0.43984375;0.4527777777777778;0.02421875;0.04444444444444445
27;0.43828125;0.4569444444444444;0.01953125;0.04444444444444445
28;0.432180851;0.462174941;0.024601064;0.054373522
29;0.428856383;0.464539007;0.021941489;0.053191489
30;0.421875;0.4763888888888889;0.0234375;0.04305555555555556
31;0.417553191;0.483451537;0.021941489;0.047281324000000007
32;0.4125;0.4902777777777778;0.025;0.04444444444444445
33;0.4078125;0.4986111111111111;0.02265625;0.04444444444444445
34;0.40390625;0.5083333333333333;0.02265625;0.04166666666666666
35;0.3984375;0.5180555555555556;0.02421875;0.04027777777777778
36;0.39453125;0.5277777777777778;0.0234375;0.03888888888888889
37;0.3890625;0.5361111111111111;0.025;0.04305555555555556
38;0.386303191;0.548463357;0.021276596;0.039007092
39;0.37890625;0.5583333333333333;0.02578125;0.05
40;0.37578125;0.5708333333333333;0.02265625;0.04583333333333333
41;0.371875;0.5861111111111111;0.02421875;0.04305555555555556
42;0.36640625;0.5958333333333333;0.02578125;0.04027777777777778
43;0.36015625;0.6083333333333333;0.02578125;0.04722222222222222
44;0.35390625;0.6208333333333333;0.028125;0.05
45;0.35;0.6361111111111111;0.02578125;0.04583333333333333
46;0.3453125;0.6513888888888889;0.02734375;0.05
47;0.34140625;0.6652777777777777;0.0265625;0.04722222222222222
48;0.3328125;0.6791666666666667;0.02734375;0.04583333333333333
49;0.328125;0.6916666666666667;0.02578125;0.0375
50;0.32109375;0.7041666666666667;0.02578125;0.03888888888888889
51;0.315625;0.7111111111111111;0.025;0.04583333333333333
52;0.30859375;0.7236111111111111;0.02578125;0.04444444444444445
53;0.3015625;0.7361111111111112;0.02421875;0.04166666666666666
54;0.29296875;0.7472222222222222;0.025;0.04305555555555556
55;0.28515625;0.7583333333333333;0.0265625;0.04305555555555556
56;0.27890625;0.7708333333333334;0.0265625;0.04166666666666666
57;0.26796875;0.7833333333333333;0.0265625;0.03888888888888889
58;0.26015625;0.7944444444444444;0.02734375;0.04583333333333333
59;0.2484375;0.8041666666666667;0.0296875;0.05
60;0.2421875;0.8166666666666667;0.02734375;0.05555555555555555
61;0.23125;0.8305555555555556;0.0296875;0.04861111111111111
62;0.22109375;0.8444444444444444;0.03125;0.04722222222222222
63;0.2109375;0.8555555555555555;0.03125;0.05138888888888889
64;0.2;0.8652777777777778;0.0328125;0.05416666666666667
65;0.190625;0.8763888888888889;0.03203125;0.05416666666666667
66;0.1796875;0.8861111111111111;0.0328125;0.056944444444444436
67;0.16796875;0.9;0.03046875;0.052777777777777785
68;0.159375;0.9152777777777776;0.0296875;0.04722222222222222
69;0.14375;0.9277777777777778;0.0359375;0.05138888888888889
70;0.1328125;0.9430555555555556;0.034375;0.04583333333333333
71;0.11953125;0.95;0.03515625;0.04444444444444445
72;0.10859375;0.9652777777777778;0.03359375;0.034722222222222224
