frame;x1;y1;w;h
1;0.459441489;0.505910165;0.017952128;0.08510638300000001
2;0.459441489;0.507092199;0.017287234;0.079196217
3;0.457446809;0.508274232;0.017952128;0.079196217
4;0.456781915;0.507092199;0.018617021;0.08392435
5;0.454787234;0.507092199;0.019281915;0.08510638300000001
6;0.456117021;0.505910165;0.017952128;0.08510638300000001
7;0.45545212799999996;0.508274232;0.017952128;0.082742317
8;0.45545212799999996;0.509456265;0.017287234;0.080378251
9;0.45545212799999996;0.509456265;0.01662234;0.078014184
10;0.45412234;0.509456265;0.017952128;0.079196217
11;0.45545212799999996;0.509456265;0.015957447;0.076832151
12;0.45412234;0.507092199;0.01662234;0.08392435
13;0.452792553;0.505910165;0.019946809;0.08628841599999999
14;0.452792553;0.507092199;0.019281915;0.08865248199999999
15;0.452792553;0.507092199;0.019281915;0.08865248199999999
16;0.453457447;0.509456265;0.018617021;0.087470449
17;0.45412234;0.508274232;0.017952128;0.089834515
18;0.454787234;0.508274232;0.017287234;0.08628841599999999
19;0.454787234;0.509456265;0.017952128;0.087470449
20;0.454787234;0.509456265;0.018617021;0.08628841599999999
21;0.454787234;0.511820331;0.018617021;0.08392435
22;0.45545212799999996;0.511820331;0.017952128;0.08628841599999999
23;0.454787234;0.513002364;0.018617021;0.08392435
24;0.454787234;0.513002364;0.017287234;0.08156028400000001
25;0.45545212799999996;0.51536643;0.017287234;0.078014184
26;0.45545212799999996;0.51536643;0.018617021;0.08392435
27;0.45545212799999996;0.5141843970000001;0.019281915;0.076832151
28;0.454787234;0.511820331;0.020611702;0.078014184
29;0.45412234;0.511820331;0.021941488999999998;0.079196217
30;0.453457447;0.5141843970000001;0.021276596000000002;0.08156028400000001
31;0.45212766;0.513002364;0.021276596000000002;0.08392435
32;0.451462766;0.51536643;0.021276596000000002;0.082742317
33;0.45212766;0.517730496;0.021276596000000002;0.080378251
34;0.453457447;0.517730496;0.019281915;0.078014184
35;0.449468085;0.517730496;0.022606382999999997;0.082742317
36;0.448138298;0.51891253;0.021941488999999998;0.076832151
